gene	First_line	Resistant	Second_line	LNCaP_WM-7d	LNCaP95	LNCaP95_Enz-7d	LNCaP95_WM-7d
HESX1	0.16120427204421584	0.019191194820606827	0.22225128121337723	0.16120427204421584	0.019191194820606827	0.27364119842207835	0.1708613640046761
HEY1	0.1257373094515396	0.19482083265721428	-0.1613744007501628	0.1257373094515396	0.19482083265721428	-0.15116658938018257	-0.17158221212014302
HEY2	0.08220935535313632	-0.008529313703057706	0.08578868912203078	0.08220935535313632	-0.008529313703057706	0.05987753476376209	0.11169984348029947
HEYL	-0.37584294251200223	-0.8034090928698424	-0.12384155485600523	-0.37584294251200223	-0.8034090928698424	-0.14712486369107203	-0.10055824602093844
HHEX	0.11124820516487549	0.12178927516771801	0.24245182570701548	0.11124820516487549	0.12178927516771801	0.27870049927375684	0.20620315214027413
HIC1	0.06537272964585639	0.28768259517896994	0.05502771731826933	0.06537272964585639	0.28768259517896994	0.0741299444827791	0.035925490153759565
HIF1A	0.5507156300222027	0.42332971833035193	0.06865143503115378	0.5507156300222027	0.42332971833035193	0.0916838780930429	0.045618991969264666
HIF3A	-0.07363196752882045	-0.08600464300769331	0.13079694414983564	-0.07363196752882045	-0.08600464300769331	0.18348002889273538	0.07811385940693591
HINFP	-0.03212155383091425	-0.06781885836216167	0.082334399078783	-0.03212155383091425	-0.06781885836216167	0.08890471333122071	0.07576408482634528
HIPK2	-0.014904317489609168	-0.01191700332691035	0.08677895846609127	-0.014904317489609168	-0.01191700332691035	0.15688306531023824	0.01667485162194428
HIVEP1	0.19601854494887117	0.31573678357249113	0.07743518205737288	0.19601854494887117	0.31573678357249113	0.16557889579331464	-0.010708531678568889
HIVEP2	0.6070845662739388	0.6987614057680985	0.33430542010659225	0.6070845662739388	0.6987614057680985	0.40226670865711267	0.2663441315560719
HLF	-0.288442183548633	-0.24261766012622998	-0.16786499209487893	-0.288442183548633	-0.24261766012622998	-0.16315615473435768	-0.17257382945540017
HLX	0.529854014380145	0.6266177896711678	-0.09632493820884755	0.529854014380145	0.6266177896711678	-0.010420092607530143	-0.18222978381016494
HMGA1	-0.07596100865740293	-0.23282816507462192	-0.09330569291361307	-0.07596100865740293	-0.23282816507462192	-0.06526150002239611	-0.12134988580483003
HMGA2	0.23436746100522454	-0.021178280402447514	0.06888438919780421	0.23436746100522454	-0.021178280402447514	0.08626779336522528	0.05150098503038314
HMGB2	-0.06403944605521661	0.14031851517205618	-0.11513303839927641	-0.06403944605521661	0.14031851517205618	-0.0503575759518236	-0.1799085008467292
HNF1A	0.8183373004439112	0.5669981211916072	-0.5920069164023893	0.8183373004439112	0.5669981211916072	-0.7969153669765393	-0.38709846582823937
HNF1B	0.20169151537378993	0.17125557754645415	-0.27991636105400275	0.20169151537378993	0.17125557754645415	-0.3388146284611555	-0.22101809364685
HNF4A	0.9735988473163495	1.0289399049293666	-0.09810705797716518	0.9735988473163495	1.0289399049293666	-0.21373727383039132	0.017523157876060957
HNF4G	0.13290419703187994	0.11584640085487885	-0.10613816629203043	0.13290419703187994	0.11584640085487885	-0.12341353640538999	-0.08886279617867088
HOXA1	-0.0528191360115694	0.26094511626744754	-0.13219565624329765	-0.0528191360115694	0.26094511626744754	-0.01692340121015634	-0.24746791127643897
HOXA10	0.17169381525920546	0.496734113544158	0.1463461342043863	0.17169381525920546	0.496734113544158	0.19949686339893816	0.09319540500983448
HOXA11	-0.019204401980812434	-0.1265875727333559	0.06146694091295444	-0.019204401980812434	-0.1265875727333559	0.07215395748575627	0.050779924340152605
HOXA2	-0.10431249051382552	-0.08606426556954916	0.11563420467963265	-0.10431249051382552	-0.08606426556954916	0.12433185539348102	0.10693655396578428
HOXA7	0.2755133716750695	0.9382606702788916	-0.12303944679996559	0.2755133716750695	0.9382606702788916	-0.06428272970524418	-0.181796163894687
HOXA9	-0.07100519151995455	-0.016431307919438864	0.05342330289544281	-0.07100519151995455	-0.016431307919438864	0.07037412347303462	0.036472482317850996
HOXB1	-0.13067539470301273	0.004825073825737852	0.16949397595728882	-0.13067539470301273	0.004825073825737852	0.19092736659205203	0.14806058532252564
HOXB13	-0.01636553022326126	-0.5180269716102686	-0.08900549459163543	-0.01636553022326126	-0.5180269716102686	-0.11132337436297268	-0.06668761482029817
HOXB2	0.4984466825682302	0.41142654900585157	-0.034504204586152415	0.4984466825682302	0.41142654900585157	-0.06621866701394236	-0.0027897421583624737
HOXB3	-0.024020174739409206	0.055573957987267386	-0.03602495786057325	-0.024020174739409206	0.055573957987267386	-0.0279485699953681	-0.044101345725778396
HOXB4	0.047086676020301366	0.04343402867641233	-0.0831496396019793	0.047086676020301366	0.04343402867641233	-0.09128427322986032	-0.07501500597409827
HOXB5	0.09002594457178081	0.023760794856892087	-0.11470270138851713	0.09002594457178081	0.023760794856892087	-0.12947635125020518	-0.09992905152682907
HOXB7	-0.009095896871612247	0.09499586984855485	0.13438311138943143	-0.009095896871612247	0.09499586984855485	0.23734157049471713	0.03142465228414576
HOXB9	0.19176798041149629	0.2636724898966548	-0.1372812881919498	0.19176798041149629	0.2636724898966548	-0.17064309494139207	-0.10391948144250751
HOXC6	-0.5644064591031641	-1.2835704347422747	-0.21974561694397265	-0.5644064591031641	-1.2835704347422747	0.02440356518622311	-0.4638947990741684
HOXC8	-0.15087271679909664	-0.44263193361204145	-0.020717526358571936	-0.15087271679909664	-0.44263193361204145	-0.046117065803906954	0.004682013086763082
HOXD1	0.19234190085637726	0.22317268231423237	-0.05059901365439484	0.19234190085637726	0.22317268231423237	-0.14934889847519794	0.04815087116640826
HOXD3	0.24246714632496685	0.18154362677911445	0.040224721960658405	0.24246714632496685	0.18154362677911445	-0.04653384073648559	0.1269832846578024
HOXD8	0.1645991422324115	0.04744969773829194	-0.03067860809056705	0.1645991422324115	0.04744969773829194	-0.029159612229268883	-0.03219760395186522
HR	0.221251881471755	0.36565657760270354	-0.09077451061837177	0.221251881471755	0.36565657760270354	-0.04472027900702158	-0.13682874222972197
HSF1	0.2566133488850615	0.09178083521381097	-0.026562791416594234	0.2566133488850615	0.09178083521381097	0.0074699920105962825	-0.06059557484378475
HSF2	0.49159308859003126	-0.22484822844091612	-0.07594298711881198	0.49159308859003126	-0.22484822844091612	0.004346111008899367	-0.15623208524652332
HSF4	0.40805685805921676	-0.507091372648568	-0.06646475930974138	0.40805685805921676	-0.507091372648568	0.08457566422162799	-0.21750518284111076
HTATIP2	-0.10667371069651055	-0.19722070945369063	0.055337327414345605	-0.10667371069651055	-0.19722070945369063	0.018785999849757207	0.091888654978934
ID1	0.279620665946152	0.564953032274959	0.46391708179449787	0.279620665946152	0.564953032274959	0.41938456422250553	0.5084495993664901
ID2	0.40919995600980574	0.8463453166672468	0.5924792104119148	0.40919995600980574	0.8463453166672468	0.656698313026786	0.5282601077970436
ID3	0.522346821684901	0.5226336268275216	0.5135685206938705	0.522346821684901	0.5226336268275216	0.5360883460580159	0.49104869532972495
ID4	0.39559236779548423	0.8062628297119903	0.17786317806688678	0.39559236779548423	0.8062628297119903	0.2377657587352413	0.11796059739853229
IKZF1	0.09786929013941437	0.11133267465486008	-0.09773944228819392	0.09786929013941437	0.11133267465486008	-0.12291440109421825	-0.0725644834821696
IKZF4	0.01925775410798819	-0.048293492830760565	2.0226981624626994e-4	0.01925775410798819	-0.048293492830760565	0.007522942055128934	-0.007118402422636394
ING4	0.01866159995702299	0.050337244454981445	0.035875430509973216	0.01866159995702299	0.050337244454981445	-0.012012595001178905	0.08376345602112534
IRF1	0.6051852584950448	0.3911371068343359	-0.0414147167585579	0.6051852584950448	0.3911371068343359	-0.06745393674776312	-0.015375496769352681
IRF2	0.13102216158544278	0.1213711355835978	0.04327686050082635	0.13102216158544278	0.1213711355835978	0.05259867717567146	0.033955043825981246
IRF3	0.3150135445708535	0.4433779875789927	0.07068583998537209	0.3150135445708535	0.4433779875789927	0.096335550404269	0.04503612956647518
IRF4	0.32585958274502586	0.30903475345476816	-0.12849021037938085	0.32585958274502586	0.30903475345476816	-0.1910042506489753	-0.0659761701097864
IRF5	0.14106615003571332	0.14021002982086073	-0.1270503653085463	0.14106615003571332	0.14021002982086073	-0.1318544437249528	-0.12224628689213979
IRF6	0.34466759271216607	0.30525764686954227	-0.08775119186438823	0.34466759271216607	0.30525764686954227	-0.09117889156829773	-0.08432349216047874
IRF7	0.20619337582813896	0.5345285396331247	-0.11979890295898361	0.20619337582813896	0.5345285396331247	-0.1362298402037595	-0.10336796571420773
IRF8	0.009564305714580446	-0.13441075711767092	-0.12849915499613618	0.009564305714580446	-0.13441075711767092	-0.14572391959336506	-0.1112743903989073
IRF9	0.15230137439133895	0.11116881735880901	-0.08654034790652476	0.15230137439133895	0.11116881735880901	-0.09775183597012882	-0.0753288598429207
IRX1	-0.03796156303537815	-0.009333049467561416	-0.03704886425730147	-0.03796156303537815	-0.009333049467561416	-0.01572735147452642	-0.058370377040076526
ISL1	0.17983074261960363	0.04323603228452652	0.012794771552088535	0.17983074261960363	0.04323603228452652	0.011503408621926885	0.014086134482250183
JARID2	-0.10525179601106496	-0.35432417830183904	-0.10342158224104517	-0.10525179601106496	-0.35432417830183904	-0.14912160631159688	-0.05772155817049346
JDP2	0.22635998900135268	-0.3438354079474545	0.17603425548029739	0.22635998900135268	-0.3438354079474545	0.1775742918345753	0.17449421912601948
JUN	0.7575785903992516	0.3652051041213402	-0.1283688519650662	0.7575785903992516	0.3652051041213402	-0.06494927727141553	-0.19178842665871687
JUNB	0.28222900658093175	-0.004027208550920536	0.06639048326630145	0.28222900658093175	-0.004027208550920536	0.05072140311567824	0.08205956341692466
JUND	0.5735675125895319	0.2826512703614552	0.09009955560763966	0.5735675125895319	0.2826512703614552	0.12212992638552445	0.05806918482975487
KAT2B	0.05524935275498849	0.12375289684117366	-0.0746398246174799	0.05524935275498849	0.12375289684117366	-0.10570669592589094	-0.04357295330906885
KAT5	0.19951526130127195	0.3499311004986835	0.08493528566073016	0.19951526130127195	0.3499311004986835	0.1547066893238893	0.015163881997571016
KAT6A	0.1379505903006356	0.09041166743344808	-0.058895524601078886	0.1379505903006356	0.09041166743344808	-0.0564008248784823	-0.06139022432367547
KAT6B	-0.018875749347030568	0.00872411901350334	0.02155546152469759	-0.018875749347030568	0.00872411901350334	0.043030579675229996	8.034337416518156e-5
KAT7	0.6835274725387194	0.7885269606364839	0.184008942002731	0.6835274725387194	0.7885269606364839	0.2035363474427272	0.1644815365627348
KCNIP3	0.17524001773656178	0.32596374094995356	-0.12044760230072085	0.17524001773656178	0.32596374094995356	-0.053643360474118384	-0.18725184412732332
KDM5A	0.18191820942115544	0.32320265428338457	-0.20907927713853458	0.18191820942115544	0.32320265428338457	-0.23167249872527174	-0.18648605555179742
KDM5B	0.01211450640714486	-0.16844767838924032	0.015917382751436497	0.01211450640714486	-0.16844767838924032	0.04793793577331561	-0.016103170270442613
KDM5C	-0.1413629197835069	-0.09286633385494306	0.23185251984854194	-0.1413629197835069	-0.09286633385494306	0.2767026488692921	0.18700239082779177
KDM5D	0.4164214551707863	0.5302715361842216	-0.11189902244946759	0.4164214551707863	0.5302715361842216	-0.1923913313938046	-0.03140671350513058
KLF1	-0.013205661075011865	-8.012202550989889e-4	-0.040138430262319946	-0.013205661075011865	-8.012202550989889e-4	-0.013758079266009804	-0.06651878125863009
KLF10	0.453752393186666	0.229381730177737	-0.0407147366451628	0.453752393186666	0.229381730177737	-0.0813942233344206	-3.5249955904995134e-5
KLF11	-0.1179722945648376	-0.06337901083307174	-0.14380089177436783	-0.1179722945648376	-0.06337901083307174	-0.11398575949171208	-0.1736160240570236
KLF12	0.05523149386809889	0.055638162604134345	-0.016622594510183136	0.05523149386809889	0.055638162604134345	-0.015122358753708931	-0.01812283026665734
KLF13	-0.19554788591572161	-0.23638774073730898	0.028650688352845288	-0.19554788591572161	-0.23638774073730898	0.08011786668340498	-0.022816489977714405
KLF15	-0.503674327371995	-0.36201013690915573	0.003293474792405604	-0.503674327371995	-0.36201013690915573	0.12641347005440784	-0.11982652046959663
KLF17	-0.050210875691181656	-0.2724524783065725	0.005846331821212525	-0.050210875691181656	-0.2724524783065725	-0.005151611444712767	0.016844275087137817
KLF2	0.12408079543408528	0.25846960730426904	0.1253065290494298	0.12408079543408528	0.25846960730426904	0.22559593331203648	0.02501712478682311
KLF3	0.043457610907864486	-0.0105185240297066	-0.10575895737167995	0.043457610907864486	-0.0105185240297066	-0.09444021549503534	-0.11707769924832456
KLF4	-0.03914000999105627	-0.34445352487110037	-0.27126976651509804	-0.03914000999105627	-0.34445352487110037	-0.20448405243996653	-0.33805548059022955
KLF5	0.0980059173522499	0.15228309980544363	0.060408994180061376	0.0980059173522499	0.15228309980544363	0.05424326494583118	0.06657472341429158
KLF6	1.2698464941280585	0.773587845298014	-0.048275389587463406	1.2698464941280585	0.773587845298014	-0.1596429288830555	0.0630921497081287
KLF7	0.16759128368701737	0.20823264517618606	-0.07531185278300284	0.16759128368701737	0.20823264517618606	-0.10190176104824838	-0.0487219445177573
KLF8	0.024868610533209767	0.19116899469098914	-0.12060000995283329	0.024868610533209767	0.19116899469098914	-0.121623179394716	-0.11957684051095059
KLF9	-0.04547376768360145	-0.4891418961406826	-0.26967546626214967	-0.04547376768360145	-0.4891418961406826	-0.25451958490222903	-0.2848313476220703
KMT2A	0.06439666825413415	-0.14658525292578362	0.1048764062332811	0.06439666825413415	-0.14658525292578362	0.13894531708143343	0.07080749538512876
KMT2B	-0.10678206238844803	-0.25332918365118734	0.2512451867967222	-0.10678206238844803	-0.25332918365118734	0.3641503581160413	0.13834001547740313
LEF1	-0.09066297627742714	0.09200363945809942	-0.020888192772909986	-0.09066297627742714	0.09200363945809942	0.07046813399582863	-0.1122445195416486
LHX2	0.36165508694791443	0.43505851577662896	-0.10215159907031901	0.36165508694791443	0.43505851577662896	-0.06845837328943183	-0.1358448248512062
LHX3	0.2526230704330702	0.3294040778482623	0.13543843716614162	0.2526230704330702	0.3294040778482623	0.11871720517475909	0.15215966915752416
LHX8	0.20375787045064314	0.07689385022511308	0.19318761965736517	0.20375787045064314	0.07689385022511308	0.24253116321417195	0.14384407610055838
LITAF	0.18751445752577478	0.3757779899322411	0.041548387672934006	0.18751445752577478	0.3757779899322411	-0.005917804639857804	0.08901457998572582
LMO2	0.09874956863775586	-0.032964148660188375	-0.2516556120403255	0.09874956863775586	-0.032964148660188375	-0.27484285322583624	-0.22846837085481475
LMO4	0.1144217646428788	0.08560561484879614	0.024400486421527798	0.1144217646428788	0.08560561484879614	0.025304912868801613	0.023496059974253983
LMX1A	0.1510768141723794	0.10529444342476646	0.09813620452619366	0.1510768141723794	0.10529444342476646	0.055836038408054456	0.14043637064433287
LMX1B	0.14467127037389205	0.047658253176124266	0.11315860181230075	0.14467127037389205	0.047658253176124266	0.11837837174321308	0.10793883188138842
LRRFIP1	0.14743538275145873	0.22265898653892413	-0.1373561376289259	0.14743538275145873	0.22265898653892413	-0.16315324042358992	-0.11155903483426186
LYL1	-0.2958211883646392	0.2244949036530362	0.5845101556815675	-0.2958211883646392	0.2244949036530362	0.853515115472069	0.31550519589106607
MAF	0.15585792547779467	0.19833975767732925	-0.08761408506722174	0.15585792547779467	0.19833975767732925	-0.10139479783925334	-0.07383337229519013
MAFA	0.25605898021260604	0.17350036666027502	-0.20288940278602302	0.25605898021260604	0.17350036666027502	-0.18021119933197585	-0.22556760624007022
MAFB	0.2690300264719667	-0.08872852303928669	-0.13392711730505658	0.2690300264719667	-0.08872852303928669	-0.14032497551244583	-0.12752925909766732
MAFG	0.2257632684460002	0.3308653984185421	0.2224863673443738	0.2257632684460002	0.3308653984185421	0.32000434037988	0.12496839430886758
MAFK	0.22830911238574098	0.311225793083888	0.13823398337835746	0.22830911238574098	0.311225793083888	0.1740158651509644	0.10245210160575052
MAML1	0.03899487238842969	-0.10013406899743485	0.18081651577127378	0.03899487238842969	-0.10013406899743485	0.19044715960185374	0.1711858719406938
MAX	-0.009154078028736912	0.3531377967736833	-0.13503940396129632	-0.009154078028736912	0.3531377967736833	-0.18978930022215001	-0.08028950770044263
MAZ	-0.06918145933070385	0.06841940638603614	-0.06369182311157692	-0.06918145933070385	0.06841940638603614	-0.055126207984929454	-0.07225743823822439
MBD1	-0.2517458041865644	0.42685921201466726	-0.44426991961645607	-0.2517458041865644	0.42685921201466726	-0.38063809212298705	-0.5079017471099251
MBD2	-0.02616842309894976	-0.16972165533713743	-0.03743098447327778	-0.02616842309894976	-0.16972165533713743	-1.5464305082718566e-4	-0.07470732589572837
MECOM	-0.10671745135056789	-0.07998390093592223	0.21440803173673983	-0.10671745135056789	-0.07998390093592223	0.20617111695361454	0.22264494651986513
MECP2	-0.18355059791841266	-0.2883637197405773	-0.33475932424855454	-0.18355059791841266	-0.2883637197405773	-0.4558202099551858	-0.21369843854192327
MED1	0.04400632943947147	0.8529624572825545	-0.11455274263165327	0.04400632943947147	0.8529624572825545	-0.09864597924639185	-0.1304595060169147
MEF2A	0.31161471362807847	0.08270339265063112	0.19076969399451968	0.31161471362807847	0.08270339265063112	0.19499740430577694	0.1865419836832624
MEF2B	0.4733931619384059	0.1180283446283058	0.091085266237225	0.4733931619384059	0.1180283446283058	0.12084766797040622	0.061322864504043784
MEF2C	0.3381929339884551	0.2563502387589679	-0.01660458337126587	0.3381929339884551	0.2563502387589679	-0.07220991454879588	0.03900074780626414
MEF2D	0.20605652723048462	0.08446907880128443	0.10103092359505587	0.20605652723048462	0.08446907880128443	0.11561993413175845	0.0864419130583533
MEIS1	0.03343529558180716	0.4584150177525096	0.01985209733293819	0.03343529558180716	0.4584150177525096	0.0810298210617304	-0.04132562639585402
MEIS2	0.16049851475889038	0.2393715324489014	0.011440880234771182	0.16049851475889038	0.2393715324489014	0.04504095798931351	-0.022159197519771148
MEOX1	0.2801556218651698	0.1938437872675695	-0.09098677586524909	0.2801556218651698	0.1938437872675695	-0.07827403329747507	-0.10369951843302311
MEOX2	0.22088576874971516	-0.048189876953710964	0.005184330253551264	0.22088576874971516	-0.048189876953710964	0.06968273973880773	-0.0593140792317052
MITF	0.18867901493407796	-0.010886140012450363	-0.0673592934253171	0.18867901493407796	-0.010886140012450363	-0.0614802266432245	-0.0732383602074097
MLX	0.955387185054033	0.9596937494896756	-0.5189732346837119	0.955387185054033	0.9596937494896756	-0.7136422450407167	-0.32430422432670714
MLXIP	0.8169748729885027	0.5954311311525828	-0.47467266873821146	0.8169748729885027	0.5954311311525828	-0.6723853585955957	-0.27695997888082724
MLXIPL	1.5256600507005242	0.9068132836330094	-0.39565512165340727	1.5256600507005242	0.9068132836330094	-0.7246946315367235	-0.06661561177009101
MNT	0.11894298826347757	0.1890654441680843	0.0682996894434014	0.11894298826347757	0.1890654441680843	0.07693248575174111	0.059666893135061676
MNX1	-0.052494861996988995	-0.08776769549111824	-0.021530696175866143	-0.052494861996988995	-0.08776769549111824	-0.08843201772185805	0.04537062537012576
MSC	0.3418984256968174	0.37894217295634114	0.0523149512082387	0.3418984256968174	0.37894217295634114	0.006752197753974176	0.09787770466250323
MSX1	-0.1531266951836403	-0.3593746488679126	-0.011433488241289202	-0.1531266951836403	-0.3593746488679126	0.08925953901918082	-0.11212651550175923
MSX2	0.09245465959914162	0.0933276186174356	0.2212595512400316	0.09245465959914162	0.0933276186174356	0.430163636527818	0.012355465952245182
MTA1	-0.11171890777455074	-0.08698892208034126	0.11437380132221364	-0.11171890777455074	-0.08698892208034126	0.11316016032470033	0.11558744231972695
MTA3	0.14314997125939932	0.37073062051297967	0.0024676564862822215	0.14314997125939932	0.37073062051297967	-0.00461086518405196	0.009546178156616403
MTF1	-0.4247738432449122	-0.09725930125058824	0.2344752799152574	-0.4247738432449122	-0.09725930125058824	0.37592941147764924	0.09302114835286557
MTF2	-0.039743210385329575	-0.3120869175933119	0.16157217458760692	-0.039743210385329575	-0.3120869175933119	0.1822632354201389	0.14088111375507495
MXD1	-0.043560505889782886	0.20920024873105225	0.2665037095999595	-0.043560505889782886	0.20920024873105225	0.3077488553503037	0.2252585638496153
MXI1	0.17541806693888612	-0.0294843561607519	-0.009323465453025065	0.17541806693888612	-0.0294843561607519	-0.06828357914093003	0.0496366482348799
MYB	-0.013454986737573615	0.35167436255578843	0.1145370262275387	-0.013454986737573615	0.35167436255578843	0.21362076096889937	0.015453291486178022
MYBL1	-0.6260808043050039	-0.4616188724165795	-0.00914809836403463	-0.6260808043050039	-0.4616188724165795	0.048616833558472905	-0.06691303028654216
MYBL2	-0.3876174360371314	0.17682724646866554	0.05281352499540559	-0.3876174360371314	0.17682724646866554	0.21223956339132144	-0.10661251340051026
MYC	-1.294897259287282	-2.5372655348078226	0.0010125513708612033	-1.294897259287282	-2.5372655348078226	0.05708252941245817	-0.055057426670735765
MYCN	-0.4002467962745516	-0.20126383403211745	0.4736009233500884	-0.4002467962745516	-0.20126383403211745	0.6119698016299076	0.33523204507026927
MYF5	0.2469232756452624	0.26301809002070026	0.021938444027539555	0.2469232756452624	0.26301809002070026	0.03110995158468699	0.01276693647039212
MYF6	-0.16443485414728382	-0.47218846760899175	-0.05404056453669531	-0.16443485414728382	-0.47218846760899175	-0.08292861362556625	-0.025152515447824375
MYOD1	0.33458928476405086	0.232908955106297	0.06311996817142136	0.33458928476405086	0.232908955106297	0.1540737102653186	-0.02783377392247588
MYOG	0.528062103000484	0.711953041814678	-0.08707290517707345	0.528062103000484	0.711953041814678	-0.008455791291828163	-0.16569001906231873
MYT1	0.07679937378870738	-0.45363783724495005	-0.03551672405380778	0.07679937378870738	-0.45363783724495005	-0.054721859186272793	-0.016311588921342754
MZF1	-0.0724777196693368	0.09860642620525661	0.05653059425532958	-0.0724777196693368	0.09860642620525661	0.04099824685419917	0.07206294165645999
NAB2	-0.1529989076267363	-0.05111197925005573	0.0718154756201198	-0.1529989076267363	-0.05111197925005573	0.12648532657195632	0.017145624668283288
NANOG	0.013010700393435937	0.34922128383575585	0.07466811199341183	0.013010700393435937	0.34922128383575585	0.1029687873990337	0.04636743658778997
NCOA1	0.20203947818669787	0.3044346286103613	-0.018866877889268163	0.20203947818669787	0.3044346286103613	0.03344139904340859	-0.07117515482194492
NCOA2	0.11693822862415187	0.24927248067164934	0.07518716497272798	0.11693822862415187	0.24927248067164934	0.11116398198072534	0.03921034796473061
NCOA3	0.17790192987759956	0.45055130147924605	0.15852810314984678	0.17790192987759956	0.45055130147924605	0.3738421654298256	-0.05678595913013207
NCOA6	0.13246703211206035	-0.21330491991477607	0.15758065583103292	0.13246703211206035	-0.21330491991477607	0.1260103634270946	0.18915094823497125
NCOR1	-0.4339909442863831	-0.2691850300922345	0.09095647738914309	-0.4339909442863831	-0.2691850300922345	0.2595033941573981	-0.07759043937911192
NCOR2	0.15207939132484152	0.45084242749666614	0.21598478799439397	0.15207939132484152	0.45084242749666614	0.4021563127872544	0.029813263201533546
NEUROD1	0.4043731446754127	-0.03718536831966285	-0.07245620091080478	0.4043731446754127	-0.03718536831966285	-0.050625755672931	-0.09428664614867856
NEUROD2	-0.18894715302229084	-0.3936410464212483	-0.21079887237378014	-0.18894715302229084	-0.3936410464212483	-0.16935553327356018	-0.2522422114740001
NEUROD6	0.4691858723142932	-0.09307654902429663	-0.30599747207823835	0.4691858723142932	-0.09307654902429663	-0.2969965821382403	-0.3149983620182364
NEUROG1	-0.030497738094220794	0.0420414694396723	0.15175598603249985	-0.030497738094220794	0.0420414694396723	0.17372343901312132	0.12978853305187837
NEUROG2	0.16983198515400594	-0.3064441322617085	0.08979844700290157	0.16983198515400594	-0.3064441322617085	0.11009074868746749	0.06950614531833565
NEUROG3	0.09345899280204795	-0.460047311352231	-0.24230938794347856	0.09345899280204795	-0.460047311352231	-0.2970357734713318	-0.1875830024156253
NFAT5	0.36560460594440325	0.11632168028701706	-0.02011151331528072	0.36560460594440325	0.11632168028701706	-0.03622052321342189	-0.00400250341713955
NFATC1	0.1578615489016486	0.3928015259939123	0.25141855131128	0.1578615489016486	0.3928015259939123	0.3414218042301336	0.16141529839242644
NFATC2	0.0871298009958219	0.029544473190144027	-0.13231227614628263	0.0871298009958219	0.029544473190144027	-0.1993941427770594	-0.06523040951550585
NFATC3	0.7462115692464012	0.4040310257772231	0.05404010403929138	0.7462115692464012	0.4040310257772231	0.050680307139392616	0.057399900939190146
NFATC4	0.1944520182629479	0.12763536937580733	0.1025744217528497	0.1944520182629479	0.12763536937580733	0.08827752514540868	0.11687131836029072
NFE2	-0.1363894404798695	0.19754118753113853	-0.029902246555465015	-0.1363894404798695	0.19754118753113853	-0.022218181229391676	-0.03758631188153835
NFE2L1	0.4559079440764456	0.7737826345153104	0.2595702589941026	0.4559079440764456	0.7737826345153104	0.2423751982954374	0.27676531969276774
NFE2L2	0.23974193726341664	0.36821653955808875	0.09249025213853024	0.23974193726341664	0.36821653955808875	0.2140178345959467	-0.029037330318886223
NFE2L3	-0.03773389500104107	-0.4033600687616956	-0.3929717994778652	-0.03773389500104107	-0.4033600687616956	-0.5537047563638682	-0.23223884259186223
NFIA	-0.7251865170147256	-0.8212947810263457	-0.3161155676044668	-0.7251865170147256	-0.8212947810263457	-0.23934219252891198	-0.3928889426800216
NFIB	-0.054991514762837423	-0.10873464999151461	-0.3119284068393976	-0.054991514762837423	-0.10873464999151461	-0.3036821228216582	-0.320174690857137
NFIC	-0.07594199156810799	-0.10669991633023201	0.04282917016209273	-0.07594199156810799	-0.10669991633023201	0.055901821223735826	0.02975651910044963
NFIL3	-0.16054573707821768	0.0562118214097769	-0.057987906907472936	-0.16054573707821768	0.0562118214097769	-0.03215736308353176	-0.08381845073141411
NFIX	-0.33770766492630877	-0.5409600081148402	-0.3086372860186819	-0.33770766492630877	-0.5409600081148402	-0.32732938520529026	-0.2899451868320735
NFKB	0.3528449669520506	0.17477894888967138	0.1695458606361251	0.3528449669520506	0.17477894888967138	0.23310747244925367	0.10598424882299651
NFKB1	0.5075535411125074	0.2511081391856822	0.04089065284597104	0.5075535411125074	0.2511081391856822	0.15804196868865117	-0.07626066299670908
NFKB2	0.42691855264552214	0.5070692620721745	0.1198948581857423	0.42691855264552214	0.5070692620721745	0.2934173694635327	-0.05362765309204809
NFKBIB	0.0895199406030096	-0.01690883221442896	-0.016079576523907735	0.0895199406030096	-0.01690883221442896	0.026461447716936815	-0.058620600764752284
NFKBIZ	0.4263943997633848	0.13141089373170622	0.004637686150726739	0.4263943997633848	0.13141089373170622	-0.020252020898005596	0.029527393199459073
NFX1	0.13143203025590863	0.22174650574048538	0.027771930658037007	0.13143203025590863	0.22174650574048538	0.0160752441305778	0.03946861718549621
NFYA	0.9541310615622236	0.9659601739753745	-0.5592947888231452	0.9541310615622236	0.9659601739753745	-0.8770375028994453	-0.24155207474684515
NFYB	0.08215394838224044	0.11963588311520645	-0.06868426966290975	0.08215394838224044	0.11963588311520645	-0.06755833104702846	-0.06981020827879103
NFYC	0.48936124032195377	0.6492760461505829	-0.2767347976815543	0.48936124032195377	0.6492760461505829	-0.4986211183098912	-0.05484847705321738
NHLH1	0.009118060094575012	0.5483180870109465	0.37823653908806687	0.009118060094575012	0.5483180870109465	0.33110746556141185	0.4253656126147219
NKRF	-0.05220265162904156	0.013292042829558343	-0.23761637861065688	-0.05220265162904156	0.013292042829558343	-0.21688686411531577	-0.258345893105998
NKX2-1	-0.1766045624010981	0.21049765241291912	0.10372168829798989	-0.1766045624010981	0.21049765241291912	0.15340519710895886	0.054038179487020915
NKX2-2	0.07036786247620275	0.22563642921639404	-0.035297035824394585	0.07036786247620275	0.22563642921639404	-0.05165451571974666	-0.018939555929042506
NKX2-5	0.2328283985522771	0.5900652728096427	0.022775568919105094	0.2328283985522771	0.5900652728096427	-0.029069533997880634	0.07462067183609082
